"Company","ATS","Title","Field","Team","Location","Region","Employment","PayMin","PayMax","PayInterval","Education","URL","DefenseRelevance","DefenseSignal"
"BAE Systems","BrassRing","Engineering Manager III – Space Communications Engineering Manager- $15K Sign On Bonus","Engineering & Technology","","Boulder, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301015","prime",""
"BAE Systems","BrassRing","Marine Carpenter","Manufacturing & Maintenance","","Norfolk, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=298340","prime",""
"BAE Systems","BrassRing","Machinery - Senior Labor Estimator","Finance & Accounting","","San Diego, CA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300985","prime",""
"BAE Systems","BrassRing","Principal Subcontracts Administrator","Supply Chain & Logistics","","Kingsport, TN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302440","prime",""
"BAE Systems","BrassRing","Seeker Program Engineering Manager II","Engineering & Technology","","Maple Grove, MN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301665","prime",""
"BAE Systems","BrassRing","Senior Industrial Control Systems (ICS) Administrator","Engineering & Technology","","Kingsport, TN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302597","prime",""
"BAE Systems","BrassRing","Cyber Analyst Senior - ISSO","Other Professionals","","Broomfield, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301405","prime",""
"BAE Systems","BrassRing","Engineer Senior - Launch Systems","Engineering & Technology","","Boulder, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=301076","prime",""
"BAE Systems","BrassRing","Engineer II - RF Systems Analyst","Engineering & Technology","","Broomfield, CO","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=296645","prime",""
"BAE Systems","BrassRing","Craft Supervisor I - Inside Machine Shop","Manufacturing & Maintenance","","Norfolk, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300451","prime",""
"BAE Systems","BrassRing","Wastewater Operator","Manufacturing & Maintenance","","Radford, VA","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=302935","prime",""
"BAE Systems","BrassRing","Lead Software Engineer","Engineering & Technology","","Maple Grove, MN","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300010","prime",""
"BAE Systems","BrassRing","Lead Master Scheduler","Project & Program Management","","Sterling Heights, MI","US (CONUS)","","","","","","https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25771&siteid=5403&jobid=300904","prime",""
