Company,ATS,Title,Field,Team,Location,Region,Employment,PayMin,PayMax,PayInterval,Education,URL
HII,successfactors,INSULATOR TRAINEE (NORFOLK-2WEEK UNPAID TRAINING),Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-INSULATOR-TRAINEE-%28NORFOLK-2WEEK-UNPAID-TRAINING%29-Virg/1422889500/
HII,successfactors,WELDING PROJECT LEADER 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-WELDING-PROJECT-LEADER-4-Virg/1422913700/
HII,successfactors,PROD PLNG AND SCHEDULER 1 (PIPING AOR),Planning,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-PROD-PLNG-AND-SCHEDULER-1-%28PIPING-AOR%29-Virg/1423192900/
HII,successfactors,NUCLEAR ELECTRICAL OPERATOR -STEAM PLANT MANUAL AUTHOR,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-NUCLEAR-ELECTRICAL-OPERATOR-STEAM-PLANT-MANUAL-AUTHOR-Virg/1410090300/
HII,successfactors,ENGINEERING TECHNICIAN 3,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-3-Virg/1410120300/
HII,successfactors,ENGINEERING TECHNICIAN 3,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEERING-TECHNICIAN-3-Virg/1410089200/
HII,successfactors,ENGINEER ELECTRICAL 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-ELECTRICAL-4-Virg/1422399000/
HII,successfactors,ENGINEER PROJECT 5,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-PROJECT-5-Virg/1422392200/
HII,successfactors,ENGINEER MECHANICAL 4,Engineering,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-ENGINEER-MECHANICAL-4-Virg/1422382700/
HII,successfactors,SUPVR MATERIAL HANDLING 1,Logistics,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-SUPVR-MATERIAL-HANDLING-1-Virg/1422411700/
HII,successfactors,WELDER/STRUCTURE (CERTIFICATION REQUIRED),Operations,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-WELDERSTRUCTURE-%28CERTIFICATION-REQUIRED%29-Virg/1422540200/
HII,successfactors,WELDER/STRUCTURAL TRAINEE - 3 WEEK UNPAID PROGRAM,Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-WELDERSTRUCTURAL-TRAINEE-3-WEEK-UNPAID-PROGRAM-Virg/1422556700/
HII,successfactors,WELDER/STRUCTURE TRAINEE - 3 WEEK UNPAID PROGRAM (11:00PM-7:00AM),Production/Trades,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-WELDERSTRUCTURE-TRAINEE-3-WEEK-UNPAID-PROGRAM-%281100PM-700AM%29-Virg/1422557400/
HII,successfactors,PRODUCT TRAINER 4,Quality,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-PRODUCT-TRAINER-4-Virg/1422625300/
HII,successfactors,TRAINING REP 3,Training/Learning & Development,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-TRAINING-REP-3-Virg/1422590800/
HII,successfactors,SUPERINTENDENT - CVN 75 NUCLEAR,Project Management,,"Newport News, VA",US (CONUS),,,,,,https://careers.huntingtoningalls.com/job/Newport-News-SUPERINTENDENT-CVN-75-NUCLEAR-Virg/1422626400/
